"ï»¿""Plot Title: 10767838""",,,,,,,,
#,"Date Time, GMT-06:00","Temp, Â°F (LGR S/N: 10767838, SEN S/N: 10767838)",,Coupler Detached (LGR S/N: 10767838),Coupler Attached (LGR S/N: 10767838),Host Connected (LGR S/N: 10767838),Stopped (LGR S/N: 10767838),End Of File (LGR S/N: 10767838)
7059,5/22/16 21:10,32.54,0.30,,,,,
7060,5/22/16 22:10,32.54,0.30,,,,,
7061,5/22/16 23:10,32.54,0.30,,,,,
7062,5/23/16 0:10,32.54,0.30,,,,,
7063,5/23/16 1:10,32.54,0.30,,,,,
7064,5/23/16 2:10,32.54,0.30,,,,,
7065,5/23/16 3:10,32.54,0.30,,,,,
7066,5/23/16 4:10,32.54,0.30,,,,,
7067,5/23/16 5:10,32.54,0.30,,,,,
7068,5/23/16 6:10,32.54,0.30,,,,,
7069,5/23/16 7:10,32.49,0.27,,,,,
7070,5/23/16 8:10,32.49,0.27,,,,,
7071,5/23/16 9:10,32.49,0.27,,,,,
7072,5/23/16 10:10,32.54,0.30,,,,,
7073,5/23/16 11:10,32.54,0.30,,,,,
7074,5/23/16 12:10,32.54,0.30,,,,,
7075,5/23/16 13:10,32.54,0.30,,,,,
7076,5/23/16 14:10,32.49,0.27,,,,,
7077,5/23/16 15:10,32.49,0.27,,,,,
7078,5/23/16 16:10,32.49,0.27,,,,,
7079,5/23/16 17:10,32.49,0.27,,,,,
7080,5/23/16 18:10,32.49,0.27,,,,,
7081,5/23/16 19:10,32.44,0.25,,,,,
7082,5/23/16 20:10,32.44,0.25,,,,,
7083,5/23/16 21:10,32.44,0.25,,,,,
7084,5/23/16 22:10,32.44,0.25,,,,,
7085,5/23/16 23:10,32.44,0.25,,,,,
7086,5/24/16 0:10,32.39,0.22,,,,,
7087,5/24/16 1:10,32.39,0.22,,,,,
7088,5/24/16 2:10,32.39,0.22,,,,,
7089,5/24/16 3:10,32.39,0.22,,,,,
7090,5/24/16 4:10,32.34,0.19,,,,,
7091,5/24/16 5:10,32.34,0.19,,,,,
7092,5/24/16 6:10,32.34,0.19,,,,,
7093,5/24/16 7:10,32.34,0.19,,,,,
7094,5/24/16 8:10,32.34,0.19,,,,,
7095,5/24/16 9:10,32.34,0.19,,,,,
7096,5/24/16 10:10,32.34,0.19,,,,,
7097,5/24/16 11:10,32.29,0.16,,,,,
7098,5/24/16 12:10,32.29,0.16,,,,,
7099,5/24/16 13:10,32.29,0.16,,,,,
7100,5/24/16 14:10,32.29,0.16,,,,,
7101,5/24/16 15:10,32.29,0.16,,,,,
7102,5/24/16 16:10,32.29,0.16,,,,,
7103,5/24/16 17:10,32.24,0.14,,,,,
7104,5/24/16 18:10,32.24,0.14,,,,,
7105,5/24/16 19:10,32.24,0.14,,,,,
7106,5/24/16 20:10,32.24,0.14,,,,,
7107,5/24/16 21:10,32.24,0.14,,,,,
7108,5/24/16 22:10,32.19,0.11,,,,,
7109,5/24/16 23:10,32.19,0.11,,,,,
7110,5/25/16 0:10,32.14,0.08,,,,,
7111,5/25/16 1:10,32.14,0.08,,,,,
7112,5/25/16 2:10,32.14,0.08,,,,,
7113,5/25/16 3:10,32.14,0.08,,,,,
7114,5/25/16 4:10,32.14,0.08,,,,,
7115,5/25/16 5:10,32.09,0.05,,,,,
7116,5/25/16 6:10,32.09,0.05,,,,,
7117,5/25/16 7:10,32.09,0.05,,,,,
7118,5/25/16 8:10,32.09,0.05,,,,,
7119,5/25/16 9:10,32.09,0.05,,,,,
7120,5/25/16 10:10,32.09,0.05,,,,,
7121,5/25/16 11:10,32.09,0.05,,,,,
7122,5/25/16 12:10,32.09,0.05,,,,,
7123,5/25/16 13:10,32.09,0.05,,,,,
7124,5/25/16 14:10,32.09,0.05,,,,,
7125,5/25/16 15:10,32.09,0.05,,,,,
7126,5/25/16 16:10,32.09,0.05,,,,,
7127,5/25/16 17:10,32.09,0.05,,,,,
7128,5/25/16 18:10,32.14,0.08,,,,,
7129,5/25/16 19:10,32.14,0.08,,,,,
7130,5/25/16 20:10,32.09,0.05,,,,,
7131,5/25/16 21:10,32.14,0.08,,,,,
7132,5/25/16 22:10,32.14,0.08,,,,,
7133,5/25/16 23:10,32.14,0.08,,,,,
7134,5/26/16 0:10,32.14,0.08,,,,,
7135,5/26/16 1:10,32.14,0.08,,,,,
7136,5/26/16 2:10,32.14,0.08,,,,,
7137,5/26/16 3:10,32.14,0.08,,,,,
7138,5/26/16 4:10,32.14,0.08,,,,,
7139,5/26/16 5:10,32.14,0.08,,,,,
7140,5/26/16 6:10,32.14,0.08,,,,,
7141,5/26/16 7:10,32.14,0.08,,,,,
7142,5/26/16 8:10,32.14,0.08,,,,,
7143,5/26/16 9:10,32.14,0.08,,,,,
7144,5/26/16 10:10,32.14,0.08,,,,,
7145,5/26/16 11:10,32.14,0.08,,,,,
7146,5/26/16 12:10,32.14,0.08,,,,,
7147,5/26/16 13:10,32.14,0.08,,,,,
7148,5/26/16 14:10,32.14,0.08,,,,,
7149,5/26/16 15:10,32.14,0.08,,,,,
7150,5/26/16 16:10,32.14,0.08,,,,,
7151,5/26/16 17:10,32.14,0.08,,,,,
7152,5/26/16 18:10,32.14,0.08,,,,,
7153,5/26/16 19:10,32.14,0.08,,,,,
7154,5/26/16 20:10,32.14,0.08,,,,,
7155,5/26/16 21:10,32.14,0.08,,,,,
7156,5/26/16 22:10,32.09,0.05,,,,,
7157,5/26/16 23:10,32.09,0.05,,,,,
7158,5/27/16 0:10,32.09,0.05,,,,,
7159,5/27/16 1:10,32.09,0.05,,,,,
7160,5/27/16 2:10,32.09,0.05,,,,,
7161,5/27/16 3:10,32.09,0.05,,,,,
7162,5/27/16 4:10,32.09,0.05,,,,,
7163,5/27/16 5:10,32.09,0.05,,,,,
7164,5/27/16 6:10,32.09,0.05,,,,,
7165,5/27/16 7:10,32.09,0.05,,,,,
7166,5/27/16 8:10,32.09,0.05,,,,,
7167,5/27/16 9:10,32.09,0.05,,,,,
7168,5/27/16 10:10,32.14,0.08,,,,,
7169,5/27/16 11:10,32.09,0.05,,,,,
7170,5/27/16 12:10,32.09,0.05,,,,,
7171,5/27/16 13:10,32.09,0.05,,,,,
7172,5/27/16 14:10,32.04,0.02,,,,,
7173,5/27/16 15:10,32.04,0.02,,,,,
7174,5/27/16 16:10,32.04,0.02,,,,,
7175,5/27/16 17:10,32.04,0.02,,,,,
7176,5/27/16 18:10,32.04,0.02,,,,,
7177,5/27/16 19:10,32.14,0.08,,,,,
7178,5/27/16 20:10,32.09,0.05,,,,,
7179,5/27/16 21:10,32.09,0.05,,,,,
7180,5/27/16 22:10,32.09,0.05,,,,,
7181,5/27/16 23:10,32.09,0.05,,,,,
7182,5/28/16 0:10,32.09,0.05,,,,,
7183,5/28/16 1:10,32.09,0.05,,,,,
7184,5/28/16 2:10,32.09,0.05,,,,,
7185,5/28/16 3:10,32.09,0.05,,,,,
7186,5/28/16 4:10,32.09,0.05,,,,,
7187,5/28/16 5:10,32.09,0.05,,,,,
7188,5/28/16 6:10,32.09,0.05,,,,,
7189,5/28/16 7:10,32.09,0.05,,,,,
7190,5/28/16 8:10,32.09,0.05,,,,,
7191,5/28/16 9:10,32.09,0.05,,,,,
7192,5/28/16 10:10,32.09,0.05,,,,,
7193,5/28/16 11:10,32.04,0.02,,,,,
7194,5/28/16 12:10,32.04,0.02,,,,,
7195,5/28/16 13:10,32.04,0.02,,,,,
7196,5/28/16 14:10,32.04,0.02,,,,,
7197,5/28/16 15:10,32.04,0.02,,,,,
7198,5/28/16 16:10,32.04,0.02,,,,,
7199,5/28/16 17:10,32.04,0.02,,,,,
7200,5/28/16 18:10,32.14,0.08,,,,,
7201,5/28/16 19:10,32.14,0.08,,,,,
7202,5/28/16 20:10,32.09,0.05,,,,,
7203,5/28/16 21:10,32.09,0.05,,,,,
7204,5/28/16 22:10,32.09,0.05,,,,,
7205,5/28/16 23:10,32.09,0.05,,,,,
7206,5/29/16 0:10,32.09,0.05,,,,,
7207,5/29/16 1:10,32.09,0.05,,,,,
7208,5/29/16 2:10,32.14,0.08,,,,,
7209,5/29/16 3:10,32.14,0.08,,,,,
7210,5/29/16 4:10,32.14,0.08,,,,,
7211,5/29/16 5:10,32.14,0.08,,,,,
7212,5/29/16 6:10,32.14,0.08,,,,,
7213,5/29/16 7:10,32.14,0.08,,,,,
7214,5/29/16 8:10,32.09,0.05,,,,,
7215,5/29/16 9:10,32.14,0.08,,,,,
7216,5/29/16 10:10,32.14,0.08,,,,,
7217,5/29/16 11:10,32.19,0.11,,,,,
7218,5/29/16 12:10,32.24,0.14,,,,,
7219,5/29/16 13:10,32.29,0.16,,,,,
7220,5/29/16 14:10,32.34,0.19,,,,,
7221,5/29/16 15:10,32.44,0.25,,,,,
7222,5/29/16 16:10,32.34,0.19,,,,,
7223,5/29/16 17:10,32.14,0.08,,,,,
7224,5/29/16 18:10,32.09,0.05,,,,,
7225,5/29/16 19:10,32.14,0.08,,,,,
7226,5/29/16 20:10,32.09,0.05,,,,,
7227,5/29/16 21:10,32.14,0.08,,,,,
7228,5/29/16 22:10,32.24,0.14,,,,,
7229,5/29/16 23:10,32.34,0.19,,,,,
7230,5/30/16 0:10,32.39,0.22,,,,,
7231,5/30/16 1:10,32.44,0.25,,,,,
7232,5/30/16 2:10,32.44,0.25,,,,,
7233,5/30/16 3:10,32.49,0.27,,,,,
7234,5/30/16 4:10,32.49,0.27,,,,,
7235,5/30/16 5:10,32.49,0.27,,,,,
7236,5/30/16 6:10,32.54,0.30,,,,,
7237,5/30/16 7:10,32.54,0.30,,,,,
7238,5/30/16 8:10,32.54,0.30,,,,,
7239,5/30/16 9:10,32.59,0.33,,,,,
7240,5/30/16 10:10,32.64,0.36,,,,,
7241,5/30/16 11:10,32.69,0.38,,,,,
7242,5/30/16 12:10,32.74,0.41,,,,,
7243,5/30/16 13:10,32.69,0.38,,,,,
7244,5/30/16 14:10,32.69,0.38,,,,,
7245,5/30/16 15:10,32.69,0.38,,,,,
7246,5/30/16 16:10,32.64,0.36,,,,,
7247,5/30/16 17:10,32.59,0.33,,,,,
7248,5/30/16 18:10,32.54,0.30,,,,,
7249,5/30/16 19:10,32.54,0.30,,,,,
7250,5/30/16 20:10,32.54,0.30,,,,,
7251,5/30/16 21:10,32.54,0.30,,,,,
7252,5/30/16 22:10,32.59,0.33,,,,,
7253,5/30/16 23:10,32.59,0.33,,,,,
7254,5/31/16 0:10,32.59,0.33,,,,,
7255,5/31/16 1:10,32.59,0.33,,,,,
7256,5/31/16 2:10,32.59,0.33,,,,,
7257,5/31/16 3:10,32.59,0.33,,,,,
7258,5/31/16 4:10,32.59,0.33,,,,,
7259,5/31/16 5:10,32.59,0.33,,,,,
7260,5/31/16 6:10,32.59,0.33,,,,,
7261,5/31/16 7:10,32.59,0.33,,,,,
7262,5/31/16 8:10,32.64,0.36,,,,,
7263,5/31/16 9:10,32.69,0.38,,,,,
7264,5/31/16 10:10,32.79,0.44,,,,,
7265,5/31/16 11:10,32.89,0.50,,,,,
7266,5/31/16 12:10,32.94,0.52,,,,,
7267,5/31/16 13:10,32.99,0.55,,,,,
7268,5/31/16 14:10,32.99,0.55,,,,,
7269,5/31/16 15:10,32.94,0.52,,,,,
7270,5/31/16 16:10,32.84,0.47,,,,,
7271,5/31/16 17:10,32.49,0.27,,,,,
7272,5/31/16 18:10,32.04,0.02,,,,,
7273,5/31/16 19:10,31.99,0.00,,,,,
7274,5/31/16 20:10,31.99,0.00,,,,,
7275,5/31/16 21:10,32.04,0.02,,,,,
7276,5/31/16 22:10,32.44,0.25,,,,,
7277,5/31/16 23:10,32.64,0.36,,,,,
7278,6/1/16 0:10,32.69,0.38,,,,,
7279,6/1/16 1:10,32.74,0.41,,,,,
7280,6/1/16 2:10,32.79,0.44,,,,,
7281,6/1/16 3:10,32.79,0.44,,,,,
7282,6/1/16 4:10,32.84,0.47,,,,,
7283,6/1/16 5:10,32.84,0.47,,,,,
7284,6/1/16 6:10,32.84,0.47,,,,,
7285,6/1/16 7:10,32.84,0.47,,,,,
7286,6/1/16 8:10,32.89,0.50,,,,,
7287,6/1/16 9:10,32.94,0.52,,,,,
7288,6/1/16 10:10,33.04,0.58,,,,,
7289,6/1/16 11:10,33.09,0.61,,,,,
7290,6/1/16 12:10,33.14,0.63,,,,,
7291,6/1/16 13:10,33.14,0.63,,,,,
7292,6/1/16 14:10,33.14,0.63,,,,,
7293,6/1/16 15:10,33.09,0.61,,,,,
7294,6/1/16 16:10,32.99,0.55,,,,,
7295,6/1/16 17:10,32.14,0.08,,,,,
7296,6/1/16 18:10,31.99,0.00,,,,,
7297,6/1/16 19:10,31.99,0.00,,,,,
7298,6/1/16 20:10,31.99,0.00,,,,,
7299,6/1/16 21:10,32.04,0.02,,,,,
7300,6/1/16 22:10,32.34,0.19,,,,,
7301,6/1/16 23:10,32.54,0.30,,,,,
7302,6/2/16 0:10,32.64,0.36,,,,,
7303,6/2/16 1:10,32.74,0.41,,,,,
7304,6/2/16 2:10,32.79,0.44,,,,,
7305,6/2/16 3:10,32.84,0.47,,,,,
7306,6/2/16 4:10,32.89,0.50,,,,,
7307,6/2/16 5:10,32.94,0.52,,,,,
7308,6/2/16 6:10,32.94,0.52,,,,,
7309,6/2/16 7:10,32.99,0.55,,,,,
7310,6/2/16 8:10,32.99,0.55,,,,,
7311,6/2/16 9:10,33.04,0.58,,,,,
7312,6/2/16 10:10,33.09,0.61,,,,,
7313,6/2/16 11:10,33.19,0.66,,,,,
7314,6/2/16 12:10,33.19,0.66,,,,,
7315,6/2/16 13:10,33.14,0.63,,,,,
7316,6/2/16 14:10,33.19,0.66,,,,,
7317,6/2/16 15:10,33.04,0.58,,,,,
7318,6/2/16 16:10,32.24,0.14,,,,,
7319,6/2/16 17:10,32.04,0.02,,,,,
7320,6/2/16 18:10,31.99,0.00,,,,,
7321,6/2/16 19:10,31.99,0.00,,,,,
7322,6/2/16 20:10,31.99,0.00,,,,,
7323,6/2/16 21:10,32.04,0.02,,,,,
7324,6/2/16 22:10,32.14,0.08,,,,,
7325,6/2/16 23:10,32.34,0.19,,,,,
7326,6/3/16 0:10,32.54,0.30,,,,,
7327,6/3/16 1:10,32.64,0.36,,,,,
7328,6/3/16 2:10,32.74,0.41,,,,,
7329,6/3/16 3:10,32.84,0.47,,,,,
7330,6/3/16 4:10,32.89,0.50,,,,,
7331,6/3/16 5:10,32.94,0.52,,,,,
7332,6/3/16 6:10,32.99,0.55,,,,,
7333,6/3/16 7:10,33.04,0.58,,,,,
7334,6/3/16 8:10,33.09,0.61,,,,,
7335,6/3/16 9:10,33.14,0.63,,,,,
7336,6/3/16 10:10,33.24,0.69,,,,,
7337,6/3/16 11:10,33.29,0.72,,,,,
7338,6/3/16 12:10,33.34,0.74,,,,,
7339,6/3/16 13:10,33.34,0.74,,,,,
7340,6/3/16 14:10,33.29,0.72,,,,,
7341,6/3/16 15:10,33.24,0.69,,,,,
7342,6/3/16 16:10,33.24,0.69,,,,,
7343,6/3/16 17:10,33.19,0.66,,,,,
7344,6/3/16 18:10,33.09,0.61,,,,,
7345,6/3/16 19:10,32.99,0.55,,,,,
7346,6/3/16 20:10,32.89,0.50,,,,,
7347,6/3/16 21:10,32.74,0.41,,,,,
7348,6/3/16 22:10,32.74,0.41,,,,,
7349,6/3/16 23:10,32.74,0.41,,,,,
7350,6/4/16 0:10,32.79,0.44,,,,,
7351,6/4/16 1:10,32.89,0.50,,,,,
7352,6/4/16 2:10,32.94,0.52,,,,,
7353,6/4/16 3:10,32.99,0.55,,,,,
7354,6/4/16 4:10,33.09,0.61,,,,,
7355,6/4/16 5:10,33.14,0.63,,,,,
7356,6/4/16 6:10,33.19,0.66,,,,,
7357,6/4/16 7:10,33.24,0.69,,,,,
7358,6/4/16 8:10,33.29,0.72,,,,,
7359,6/4/16 9:10,33.34,0.74,,,,,
7360,6/4/16 10:10,33.44,0.80,,,,,
7361,6/4/16 11:10,33.53,0.85,,,,,
7362,6/4/16 12:10,33.53,0.85,,,,,
7363,6/4/16 13:10,33.53,0.85,,,,,
7364,6/4/16 14:10,33.44,0.80,,,,,
7365,6/4/16 15:10,32.84,0.47,,,,,
7366,6/4/16 16:10,32.44,0.25,,,,,
7367,6/4/16 17:10,32.34,0.19,,,,,
7368,6/4/16 18:10,32.34,0.19,,,,,
7369,6/4/16 19:10,32.34,0.19,,,,,
7370,6/4/16 20:10,32.39,0.22,,,,,
7371,6/4/16 21:10,32.39,0.22,,,,,
7372,6/4/16 22:10,32.49,0.27,,,,,
7373,6/4/16 23:10,32.59,0.33,,,,,
7374,6/5/16 0:10,32.74,0.41,,,,,
7375,6/5/16 1:10,32.84,0.47,,,,,
7376,6/5/16 2:10,32.84,0.47,,,,,
7377,6/5/16 3:10,33.04,0.58,,,,,
7378,6/5/16 4:10,33.09,0.61,,,,,
7379,6/5/16 5:10,33.19,0.66,,,,,
7380,6/5/16 6:10,33.24,0.69,,,,,
7381,6/5/16 7:10,33.34,0.74,,,,,
7382,6/5/16 8:10,33.39,0.77,,,,,
7383,6/5/16 9:10,33.53,0.85,,,,,
7384,6/5/16 10:10,33.68,0.93,,,,,
7385,6/5/16 11:10,33.73,0.96,,,,,
7386,6/5/16 12:10,33.78,0.99,,,,,
7387,6/5/16 13:10,33.78,0.99,,,,,
7388,6/5/16 14:10,33.78,0.99,,,,,
7389,6/5/16 15:10,33.73,0.96,,,,,
7390,6/5/16 16:10,33.39,0.77,,,,,
7391,6/5/16 17:10,32.89,0.50,,,,,
7392,6/5/16 18:10,32.94,0.52,,,,,
7393,6/5/16 19:10,32.74,0.41,,,,,
7394,6/5/16 20:10,32.84,0.47,,,,,
7395,6/5/16 21:10,32.79,0.44,,,,,
7396,6/5/16 22:10,32.84,0.47,,,,,
7397,6/5/16 23:10,32.99,0.55,,,,,
7398,6/6/16 0:10,33.14,0.63,,,,,
7399,6/6/16 1:10,33.24,0.69,,,,,
7400,6/6/16 2:10,33.34,0.74,,,,,
7401,6/6/16 3:10,33.39,0.77,,,,,
7402,6/6/16 4:10,33.44,0.80,,,,,
7403,6/6/16 5:10,33.53,0.85,,,,,
7404,6/6/16 6:10,33.53,0.85,,,,,
7405,6/6/16 7:10,33.58,0.88,,,,,
7406,6/6/16 8:10,33.63,0.91,,,,,
7407,6/6/16 9:10,33.78,0.99,,,,,
7408,6/6/16 10:10,33.88,1.04,,,,,
7409,6/6/16 11:10,34.03,1.13,,,,,
7410,6/6/16 12:10,34.17,1.21,,,,,
7411,6/6/16 13:10,34.22,1.24,,,,,
7412,6/6/16 14:10,34.17,1.21,,,,,
7413,6/6/16 15:10,34.17,1.21,,,,,
7414,6/6/16 16:10,33.98,1.10,,,,,
7415,6/6/16 17:10,33.73,0.96,,,,,
7416,6/6/16 18:10,33.63,0.91,,,,,
7417,6/6/16 19:10,33.53,0.85,,,,,
7418,6/6/16 20:10,33.53,0.85,,,,,
7419,6/6/16 21:10,33.44,0.80,,,,,
7420,6/6/16 22:10,33.53,0.85,,,,,
7421,6/6/16 23:10,33.53,0.85,,,,,
7422,6/7/16 0:10,33.58,0.88,,,,,
7423,6/7/16 1:10,33.63,0.91,,,,,
7424,6/7/16 2:10,33.63,0.91,,,,,
7425,6/7/16 3:10,33.63,0.91,,,,,
7426,6/7/16 4:10,33.68,0.93,,,,,
7427,6/7/16 5:10,33.73,0.96,,,,,
7428,6/7/16 6:10,33.73,0.96,,,,,
7429,6/7/16 7:10,33.78,0.99,,,,,
7430,6/7/16 8:10,33.83,1.02,,,,,
7431,6/7/16 9:10,34.03,1.13,,,,,
7432,6/7/16 10:10,34.22,1.24,,,,,
7433,6/7/16 11:10,34.37,1.32,,,,,
7434,6/7/16 12:10,34.52,1.40,,,,,
7435,6/7/16 13:10,34.57,1.43,,,,,
7436,6/7/16 14:10,34.52,1.40,,,,,
7437,6/7/16 15:10,34.47,1.37,,,,,
7438,6/7/16 16:10,34.37,1.32,,,,,
7439,6/7/16 17:10,34.08,1.15,,,,,
7440,6/7/16 18:10,34.08,1.15,,,,,
7441,6/7/16 19:10,33.93,1.07,,,,,
7442,6/7/16 20:10,33.88,1.04,,,,,
7443,6/7/16 21:10,33.83,1.02,,,,,
7444,6/7/16 22:10,33.78,0.99,,,,,
7445,6/7/16 23:10,33.73,0.96,,,,,
7446,6/8/16 0:10,33.78,0.99,,,,,
7447,6/8/16 1:10,33.78,0.99,,,,,
7448,6/8/16 2:10,33.83,1.02,,,,,
7449,6/8/16 3:10,33.88,1.04,,,,,
7450,6/8/16 4:10,33.93,1.07,,,,,
7451,6/8/16 5:10,33.88,1.04,,,,,
7452,6/8/16 6:10,33.88,1.04,,,,,
7453,6/8/16 7:10,33.93,1.07,,,,,
7454,6/8/16 8:10,34.03,1.13,,,,,
7455,6/8/16 9:10,34.32,1.29,,,,,
7456,6/8/16 10:10,34.57,1.43,,,,,
7457,6/8/16 11:10,34.81,1.56,,,,,
7458,6/8/16 12:10,34.91,1.62,,,,,
7459,6/8/16 13:10,34.96,1.64,,,,,
7460,6/8/16 14:10,34.91,1.62,,,,,
7461,6/8/16 15:10,34.81,1.56,,,,,
7462,6/8/16 16:10,34.66,1.48,,,,,
7463,6/8/16 17:10,34.37,1.32,,,,,
7464,6/8/16 18:10,33.93,1.07,,,,,
7465,6/8/16 19:10,33.73,0.96,,,,,
7466,6/8/16 20:10,33.73,0.96,,,,,
7467,6/8/16 21:10,33.73,0.96,,,,,
7468,6/8/16 22:10,33.68,0.93,,,,,
7469,6/8/16 23:10,33.73,0.96,,,,,
7470,6/9/16 0:10,33.83,1.02,,,,,
7471,6/9/16 1:10,33.93,1.07,,,,,
7472,6/9/16 2:10,33.93,1.07,,,,,
7473,6/9/16 3:10,34.03,1.13,,,,,
7474,6/9/16 4:10,34.03,1.13,,,,,
7475,6/9/16 5:10,34.03,1.13,,,,,
7476,6/9/16 6:10,34.17,1.21,,,,,
7477,6/9/16 7:10,34.22,1.24,,,,,
7478,6/9/16 8:10,34.27,1.26,,,,,
7479,6/9/16 9:10,33.73,0.96,,,,,
7480,6/9/16 10:10,34.57,1.43,,,,,
7481,6/9/16 11:10,34.76,1.53,,,,,
7482,6/9/16 12:10,34.86,1.59,,,,,
7483,6/9/16 13:10,34.96,1.64,,,,,
7484,6/9/16 14:10,34.81,1.56,,,,,
7485,6/9/16 15:10,34.71,1.51,,,,,
7486,6/9/16 16:10,34.52,1.40,,,,,
7487,6/9/16 17:10,34.22,1.24,,,,,
7488,6/9/16 18:10,33.88,1.04,,,,,
7489,6/9/16 19:10,33.68,0.93,,,,,
7490,6/9/16 20:10,33.63,0.91,,,,,
7491,6/9/16 21:10,33.68,0.93,,,,,
7492,6/9/16 22:10,33.73,0.96,,,,,
7493,6/9/16 23:10,33.73,0.96,,,,,
7494,6/10/16 0:10,33.78,0.99,,,,,
7495,6/10/16 1:10,33.78,0.99,,,,,
7496,6/10/16 2:10,33.83,1.02,,,,,
7497,6/10/16 3:10,33.88,1.04,,,,,
7498,6/10/16 4:10,33.88,1.04,,,,,
7499,6/10/16 5:10,33.88,1.04,,,,,
7500,6/10/16 6:10,33.93,1.07,,,,,
7501,6/10/16 7:10,33.98,1.10,,,,,
7502,6/10/16 8:10,34.17,1.21,,,,,
7503,6/10/16 9:10,34.71,1.51,,,,,
7504,6/10/16 10:10,35.10,1.72,,,,,
7505,6/10/16 11:10,35.40,1.89,,,,,
7506,6/10/16 12:10,35.69,2.05,,,,,
7507,6/10/16 13:10,35.78,2.10,,,,,
7508,6/10/16 14:10,35.69,2.05,,,,,
7509,6/10/16 15:10,35.54,1.97,,,,,
7510,6/10/16 16:10,35.40,1.89,,,,,
7511,6/10/16 17:10,35.01,1.67,,,,,
7512,6/10/16 18:10,34.81,1.56,,,,,
7513,6/10/16 19:10,34.62,1.45,,,,,
7514,6/10/16 20:10,34.52,1.40,,,,,
7515,6/10/16 21:10,34.37,1.32,,,,,
7516,6/10/16 22:10,34.32,1.29,,,,,
7517,6/10/16 23:10,34.32,1.29,,,,,
7518,6/11/16 0:10,34.32,1.29,,,,,
7519,6/11/16 1:10,34.27,1.26,,,,,
7520,6/11/16 2:10,34.22,1.24,,,,,
7521,6/11/16 3:10,34.27,1.26,,,,,
7522,6/11/16 4:10,34.22,1.24,,,,,
7523,6/11/16 5:10,34.17,1.21,,,,,
7524,6/11/16 6:10,34.22,1.24,,,,,
7525,6/11/16 7:10,34.27,1.26,,,,,
7526,6/11/16 8:10,34.32,1.29,,,,,
7527,6/11/16 9:10,34.52,1.40,,,,,
7528,6/11/16 10:10,34.66,1.48,,,,,
7529,6/11/16 11:10,34.66,1.48,,,,,
7530,6/11/16 12:10,34.91,1.62,,,,,
7531,6/11/16 13:10,35.06,1.70,,,,,
7532,6/11/16 14:10,35.06,1.70,,,,,
7533,6/11/16 15:10,34.86,1.59,,,,,
7534,6/11/16 16:10,34.76,1.53,,,,,
7535,6/11/16 17:10,34.62,1.45,,,,,
7536,6/11/16 18:10,34.47,1.37,,,,,
7537,6/11/16 19:10,34.42,1.34,,,,,
7538,6/11/16 20:10,34.32,1.29,,,,,
7539,6/11/16 21:10,34.27,1.26,,,,,
7540,6/11/16 22:10,34.17,1.21,,,,,
7541,6/11/16 23:10,34.12,1.18,,,,,
7542,6/12/16 0:10,34.08,1.15,,,,,
7543,6/12/16 1:10,33.98,1.10,,,,,
7544,6/12/16 2:10,33.93,1.07,,,,,
7545,6/12/16 3:10,33.93,1.07,,,,,
7546,6/12/16 4:10,33.93,1.07,,,,,
7547,6/12/16 5:10,33.98,1.10,,,,,
7548,6/12/16 6:10,33.93,1.07,,,,,
7549,6/12/16 7:10,34.08,1.15,,,,,
7550,6/12/16 8:10,34.22,1.24,,,,,
7551,6/12/16 9:10,34.17,1.21,,,,,
7552,6/12/16 10:10,34.32,1.29,,,,,
7553,6/12/16 11:10,34.66,1.48,,,,,
7554,6/12/16 12:10,34.91,1.62,,,,,
7555,6/12/16 13:10,35.01,1.67,,,,,
7556,6/12/16 14:10,34.91,1.62,,,,,
7557,6/12/16 15:10,34.91,1.62,,,,,
7558,6/12/16 16:10,34.96,1.64,,,,,
7559,6/12/16 17:10,35.30,1.83,,,,,
7560,6/12/16 18:10,34.91,1.62,,,,,
7561,6/12/16 19:10,34.71,1.51,,,,,
7562,6/12/16 20:10,34.62,1.45,,,,,
7563,6/12/16 21:10,34.52,1.40,,,,,
7564,6/12/16 22:10,34.42,1.34,,,,,
7565,6/12/16 23:10,34.42,1.34,,,,,
7566,6/13/16 0:10,34.42,1.34,,,,,
7567,6/13/16 1:10,34.32,1.29,,,,,
7568,6/13/16 2:10,34.22,1.24,,,,,
7569,6/13/16 3:10,34.22,1.24,,,,,
7570,6/13/16 4:10,34.17,1.21,,,,,
7571,6/13/16 5:10,34.08,1.15,,,,,
7572,6/13/16 6:10,34.03,1.13,,,,,
7573,6/13/16 7:10,34.03,1.13,,,,,
7574,6/13/16 8:10,34.32,1.29,,,,,
7575,6/13/16 9:10,34.91,1.62,,,,,
7576,6/13/16 10:10,34.96,1.64,,,,,
7577,6/13/16 11:10,34.96,1.64,,,,,
7578,6/13/16 12:10,35.10,1.72,,,,,
7579,6/13/16 13:10,35.59,1.99,,,,,
7580,6/13/16 14:10,35.15,1.75,,,,,
7581,6/13/16 15:10,34.81,1.56,,,,,
7582,6/13/16 16:10,34.66,1.48,,,,,
7583,6/13/16 17:10,34.86,1.59,,,,,
7584,6/13/16 18:10,34.91,1.62,,,,,
7585,6/13/16 19:10,34.71,1.51,,,,,
7586,6/13/16 20:10,34.57,1.43,,,,,
7587,6/13/16 21:10,34.32,1.29,,,,,
7588,6/13/16 22:10,34.22,1.24,,,,,
7589,6/13/16 23:10,34.22,1.24,,,,,
