Stream,Name,Type,Site ,Year,Date,Area,Fraction,Sampler,NoSurbers,Rep,Taxa,Biomass,Abundance ,Density,Stage
South Fork Teton Creek,SFT,Snowmelt,lower,2015,6-Aug-15,GRTE,lg,Surber,5,,Parapsyche,43.58768614,1,2,larval
South Fork Teton Creek,SFT,Snowmelt,lower,2015,6-Aug-15,GRTE,sm,Surber,5,,Non-Tany,49.95731657,409,1761,larval
South Fork Teton Creek,SFT,Snowmelt,lower,2015,6-Aug-15,GRTE,lg,Surber,5,,Rhyacophila ,51.97059921,8,17,larval
South Fork Teton Creek,SFT,Snowmelt,lower,2015,6-Aug-15,GRTE,sm,Surber,5,,Epeorus,53.48969001,11,47,larval
South Fork Teton Creek,SFT,Snowmelt,lower,2015,6-Aug-15,GRTE,sm,Surber,5,,Megarcys,61.68511025,11,47,larval
South Fork Teton Creek,SFT,Snowmelt,upper,2015,6-Aug-15,GRTE,lg,Surber,6,,Trichoptera,66.02560855,15,108,larval
South Fork Teton Creek,SFT,Snowmelt,lower,2015,6-Aug-15,GRTE,lg,Surber,5,,Non-Tany,71.24469836,499,1074,larval
South Fork Teton Creek,SFT,Snowmelt,lower,2015,6-Aug-15,GRTE,lg,Surber,5,,Tipula,118.9332288,1,2,larval
South Fork Teton Creek,SFT,Snowmelt,lower,2015,6-Aug-15,GRTE,lg,Surber,5,,Acari,134.5102146,22,47,larval
South Fork Teton Creek,SFT,Snowmelt,lower,2015,6-Aug-15,GRTE,lg,Surber,5,,Drunella ,172.8565931,44,95,larval
South Fork Teton Creek,SFT,Snowmelt,upper,2015,6-Aug-15,GRTE,lg,Surber,6,,Tipula,220.5516655,4,29,larval
South Fork Teton Creek,SFT,Snowmelt,lower,2015,6-Aug-15,GRTE,lg,Surber,5,,Perlodidae,257.5691458,80,172,larval
South Fork Teton Creek,SFT,Snowmelt,upper,2015,6-Aug-15,GRTE,lg,Surber,6,,Rhyacophila ,264.8813959,103,185,larval
South Fork Teton Creek,SFT,Snowmelt,upper,2015,6-Aug-15,GRTE,lg,Surber,6,,Megarcys,272.0074521,5,9,larval
South Fork Teton Creek,SFT,Snowmelt,lower,2015,6-Aug-15,GRTE,lg,Surber,5,,Baetidae,323.7855847,30,65,larval
South Fork Teton Creek,SFT,Snowmelt,lower,2015,6-Aug-15,GRTE,lg,Surber,5,,Epeorus,382.3968087,114,245,larval
South Fork Teton Creek,SFT,Snowmelt,upper,2015,6-Aug-15,GRTE,lg,Surber,6,,Rhithrogena,743.2124751,14,100,larval
South Fork Teton Creek,SFT,Snowmelt,upper,2015,6-Aug-15,GRTE,lg,Surber,6,,Epeorus,806.2322063,124,890,larval
South Fork Teton Creek,SFT,Snowmelt,lower,2015,6-Aug-15,GRTE,lg,Surber,5,,Megarcys,1123.806067,14,30,larval
South Fork Teton Creek,SFT,Snowmelt,lower,2015,6-Aug-15,GRTE,lg,Surber,5,,Rhithrogena,1349.947659,49,105,larval
South Fork Teton Creek,SFT,Snowmelt,upper,2015,6-Aug-15,GRTE,lg,Surber,6,,Acari,0,0,0,larval
South Fork Teton Creek,SFT,Snowmelt,upper,2015,6-Aug-15,GRTE,sm,Surber,6,,Acari,0,0,0,larval
South Fork Teton Creek,SFT,Snowmelt,upper,2015,6-Aug-15,GRTE,sm,Surber,6,,Allomyia,0,0,0,larval
South Fork Teton Creek,SFT,Snowmelt,upper,2015,6-Aug-15,GRTE,sm,Surber,6,,Alloperla,0,0,0,larval
South Fork Teton Creek,SFT,Snowmelt,lower,2015,6-Aug-15,GRTE,lg,Surber,5,,Clinocera,0,0,0,larval
South Fork Teton Creek,SFT,Snowmelt,upper,2015,6-Aug-15,GRTE,lg,Surber,6,,Clinocera,0,0,0,larval
South Fork Teton Creek,SFT,Snowmelt,upper,2015,6-Aug-15,GRTE,sm,Surber,6,,Clinocera,0,0,0,larval
South Fork Teton Creek,SFT,Snowmelt,upper,2015,6-Aug-15,GRTE,lg,Surber,6,,Collembola,0,0,0,larval
South Fork Teton Creek,SFT,Snowmelt,upper,2015,6-Aug-15,GRTE,sm,Surber,6,,Collembola,0,0,0,larval
South Fork Teton Creek,SFT,Snowmelt,upper,2015,6-Aug-15,GRTE,lg,Surber,6,,Dicranota,0,0,0,larval
South Fork Teton Creek,SFT,Snowmelt,upper,2015,6-Aug-15,GRTE,sm,Surber,6,,Dicranota,0,0,0,larval
South Fork Teton Creek,SFT,Snowmelt,lower,2015,6-Aug-15,GRTE,sm,Surber,5,,Drunella ,0,0,0,larval
South Fork Teton Creek,SFT,Snowmelt,upper,2015,6-Aug-15,GRTE,lg,Surber,6,,Drunella ,0,0,0,larval
South Fork Teton Creek,SFT,Snowmelt,upper,2015,6-Aug-15,GRTE,sm,Surber,6,,Drunella ,0,0,0,larval
South Fork Teton Creek,SFT,Snowmelt,upper,2015,6-Aug-15,GRTE,sm,Surber,6,,Epeorus,0,0,0,larval
South Fork Teton Creek,SFT,Snowmelt,lower,2015,6-Aug-15,GRTE,sm,Surber,5,,Helodon,0,0,0,larval
South Fork Teton Creek,SFT,Snowmelt,upper,2015,6-Aug-15,GRTE,sm,Surber,6,,Helodon,0,0,0,larval
South Fork Teton Creek,SFT,Snowmelt,lower,2015,6-Aug-15,GRTE,lg,Surber,5,,Lednia,0,0,0,larval
South Fork Teton Creek,SFT,Snowmelt,lower,2015,6-Aug-15,GRTE,sm,Surber,5,,Lednia,0,0,0,larval
South Fork Teton Creek,SFT,Snowmelt,upper,2015,6-Aug-15,GRTE,lg,Surber,6,,Lednia,0,0,0,larval
South Fork Teton Creek,SFT,Snowmelt,upper,2015,6-Aug-15,GRTE,sm,Surber,6,,Lednia,0,0,0,larval
South Fork Teton Creek,SFT,Snowmelt,lower,2015,6-Aug-15,GRTE,lg,Surber,5,,Lipogomphus,0,0,0,larval
South Fork Teton Creek,SFT,Snowmelt,upper,2015,6-Aug-15,GRTE,lg,Surber,6,,Lipogomphus,0,0,0,larval
South Fork Teton Creek,SFT,Snowmelt,upper,2015,6-Aug-15,GRTE,sm,Surber,6,,Lipogomphus,0,0,0,larval
South Fork Teton Creek,SFT,Snowmelt,upper,2015,6-Aug-15,GRTE,sm,Surber,6,,Megarcys,0,0,0,larval
South Fork Teton Creek,SFT,Snowmelt,upper,2015,6-Aug-15,GRTE,sm,Surber,6,,Non-Tany,0,0,0,larval
South Fork Teton Creek,SFT,Snowmelt,lower,2015,6-Aug-15,GRTE,sm,Surber,5,,Oligochaeta,0,0,0,larval
South Fork Teton Creek,SFT,Snowmelt,upper,2015,6-Aug-15,GRTE,lg,Surber,6,,Oligochaeta,0,0,0,larval
South Fork Teton Creek,SFT,Snowmelt,upper,2015,6-Aug-15,GRTE,sm,Surber,6,,Oligochaeta,0,0,0,larval
South Fork Teton Creek,SFT,Snowmelt,lower,2015,6-Aug-15,GRTE,sm,Surber,5,,Parapsyche,0,0,0,larval
South Fork Teton Creek,SFT,Snowmelt,upper,2015,6-Aug-15,GRTE,sm,Surber,6,,Parapsyche,0,0,0,larval
South Fork Teton Creek,SFT,Snowmelt,lower,2015,6-Aug-15,GRTE,lg,Surber,5,,Pentacora,0,0,0,larval
South Fork Teton Creek,SFT,Snowmelt,lower,2015,6-Aug-15,GRTE,sm,Surber,5,,Pentacora,0,0,0,larval
South Fork Teton Creek,SFT,Snowmelt,upper,2015,6-Aug-15,GRTE,lg,Surber,6,,Pentacora,0,0,0,larval
South Fork Teton Creek,SFT,Snowmelt,upper,2015,6-Aug-15,GRTE,sm,Surber,6,,Pentacora,0,0,0,larval
South Fork Teton Creek,SFT,Snowmelt,upper,2015,6-Aug-15,GRTE,lg,Surber,6,,Probezzia,0,0,0,larval
South Fork Teton Creek,SFT,Snowmelt,upper,2015,6-Aug-15,GRTE,sm,Surber,6,,Probezzia,0,0,0,larval
South Fork Teton Creek,SFT,Snowmelt,lower,2015,6-Aug-15,GRTE,lg,Surber,5,,Prosimulium,0,0,0,larval
South Fork Teton Creek,SFT,Snowmelt,upper,2015,6-Aug-15,GRTE,lg,Surber,6,,Prosimulium,0,0,0,larval
South Fork Teton Creek,SFT,Snowmelt,upper,2015,6-Aug-15,GRTE,sm,Surber,6,,Prosimulium,0,0,0,larval
South Fork Teton Creek,SFT,Snowmelt,upper,2015,6-Aug-15,GRTE,lg,Surber,6,,Chironomidae,0,0,0,larval
South Fork Teton Creek,SFT,Snowmelt,upper,2015,6-Aug-15,GRTE,sm,Surber,6,,Chironomidae,0,0,0,larval
South Fork Teton Creek,SFT,Snowmelt,lower,2015,6-Aug-15,GRTE,lg,Surber,5,,Simuliidae,0,0,0,larval
South Fork Teton Creek,SFT,Snowmelt,lower,2015,6-Aug-15,GRTE,sm,Surber,5,,Simuliidae,0,0,0,larval
South Fork Teton Creek,SFT,Snowmelt,upper,2015,6-Aug-15,GRTE,lg,Surber,6,,Simuliidae,0,0,0,larval
South Fork Teton Creek,SFT,Snowmelt,upper,2015,6-Aug-15,GRTE,sm,Surber,6,,Simuliidae,0,0,0,larval
South Fork Teton Creek,SFT,Snowmelt,upper,2015,6-Aug-15,GRTE,sm,Surber,6,,Rhithrogena,0,0,0,larval
South Fork Teton Creek,SFT,Snowmelt,lower,2015,6-Aug-15,GRTE,sm,Surber,5,,Rhyacophila ,0,0,0,larval
South Fork Teton Creek,SFT,Snowmelt,upper,2015,6-Aug-15,GRTE,sm,Surber,6,,Rhyacophila ,0,0,0,larval
South Fork Teton Creek,SFT,Snowmelt,lower,2015,6-Aug-15,GRTE,lg,Surber,5,,Simulium,0,0,0,larval
South Fork Teton Creek,SFT,Snowmelt,lower,2015,6-Aug-15,GRTE,sm,Surber,5,,Simulium,0,0,0,larval
South Fork Teton Creek,SFT,Snowmelt,upper,2015,6-Aug-15,GRTE,lg,Surber,6,,Simulium,0,0,0,larval
South Fork Teton Creek,SFT,Snowmelt,upper,2015,6-Aug-15,GRTE,sm,Surber,6,,Simulium,0,0,0,larval
South Fork Teton Creek,SFT,Snowmelt,lower,2015,6-Aug-15,GRTE,sm,Surber,5,,Sphaeriidae,0,0,0,larval
South Fork Teton Creek,SFT,Snowmelt,upper,2015,6-Aug-15,GRTE,lg,Surber,6,,Sphaeriidae,0,0,0,larval
South Fork Teton Creek,SFT,Snowmelt,upper,2015,6-Aug-15,GRTE,sm,Surber,6,,Sphaeriidae,0,0,0,larval
South Fork Teton Creek,SFT,Snowmelt,lower,2015,6-Aug-15,GRTE,sm,Surber,5,,Tipula,0,0,0,larval
South Fork Teton Creek,SFT,Snowmelt,upper,2015,6-Aug-15,GRTE,sm,Surber,6,,Tipula,0,0,0,larval
South Fork Teton Creek,SFT,Snowmelt,lower,2015,6-Aug-15,GRTE,lg,Surber,5,,Turbellaria,0,0,0,larval
South Fork Teton Creek,SFT,Snowmelt,lower,2015,6-Aug-15,GRTE,sm,Surber,5,,Turbellaria,0,0,0,larval
South Fork Teton Creek,SFT,Snowmelt,upper,2015,6-Aug-15,GRTE,sm,Surber,6,,Turbellaria,0,0,0,larval
South Fork Teton Creek,SFT,Snowmelt,upper,2015,6-Aug-15,GRTE,sm,Surber,6,,Baetidae,0,0,0,larval
South Fork Teton Creek,SFT,Snowmelt,lower,2015,6-Aug-15,GRTE,lg,Surber,5,,Chloroperlidae,0,0,0,larval
South Fork Teton Creek,SFT,Snowmelt,lower,2015,6-Aug-15,GRTE,sm,Surber,5,,Chloroperlidae,0,0,0,larval
South Fork Teton Creek,SFT,Snowmelt,upper,2015,6-Aug-15,GRTE,lg,Surber,6,,Chloroperlidae,0,0,0,larval
South Fork Teton Creek,SFT,Snowmelt,upper,2015,6-Aug-15,GRTE,sm,Surber,6,,Chloroperlidae,0,0,0,larval
South Fork Teton Creek,SFT,Snowmelt,lower,2015,6-Aug-15,GRTE,sm,Surber,5,,Empididae,0,0,0,larval
South Fork Teton Creek,SFT,Snowmelt,upper,2015,6-Aug-15,GRTE,lg,Surber,6,,Empididae,0,0,0,larval
South Fork Teton Creek,SFT,Snowmelt,upper,2015,6-Aug-15,GRTE,sm,Surber,6,,Empididae,0,0,0,larval
South Fork Teton Creek,SFT,Snowmelt,lower,2015,6-Aug-15,GRTE,sm,Surber,5,,Perlodidae,0,0,0,larval
South Fork Teton Creek,SFT,Snowmelt,upper,2015,6-Aug-15,GRTE,lg,Surber,6,,Perlodidae,0,0,0,larval
South Fork Teton Creek,SFT,Snowmelt,upper,2015,6-Aug-15,GRTE,sm,Surber,6,,Perlodidae,0,0,0,larval
South Fork Teton Creek,SFT,Snowmelt,lower,2015,6-Aug-15,GRTE,sm,Surber,5,,Trichoptera,0,0,0,larval
South Fork Teton Creek,SFT,Snowmelt,upper,2015,6-Aug-15,GRTE,sm,Surber,6,,Trichoptera,0,0,0,larval
South Fork Teton Creek,SFT,Snowmelt,upper,2015,6-Aug-15,GRTE,sm,Surber,6,,Zapada,0,0,0,larval
South Fork Teton Creek,SFT,Snowmelt,NA,2017,13-Aug-17,GTNP,lg,surber,1,1,2Megarcys,1271.44,8,86,larval
South Fork Teton Creek,SFT,Snowmelt,NA,2017,13-Aug-17,GTNP,lg,surber,1,2,2Megarcys,162.28,1,11,larval
South Fork Teton Creek,SFT,Snowmelt,NA,2017,13-Aug-17,GTNP,lg,surber,1,1,1Megarcys,13.73,4,43,larval
South Fork Teton Creek,SFT,Snowmelt,NA,2017,13-Aug-17,GTNP,sm,surber,1,1,1Megarcys,17.14,6,65,larval
South Fork Teton Creek,SFT,Snowmelt,NA,2017,13-Aug-17,GTNP,lg,surber,1,2,1Megarcys,12.22,3,32,larval
South Fork Teton Creek,SFT,Snowmelt,NA,2017,13-Aug-17,GTNP,sm,surber,1,1,Acari,25.48,2,22,larval
South Fork Teton Creek,SFT,Snowmelt,NA,2017,13-Aug-17,GTNP,sm,surber,1,2,Acari,25.48,2,22,larval
South Fork Teton Creek,SFT,Snowmelt,NA,2017,13-Aug-17,GTNP,sm,surber,1,3,Acari,12.74,1,11,larval
South Fork Teton Creek,SFT,Snowmelt,NA,2017,13-Aug-17,GTNP,lg,surber,1,2,Allomyia,2.31,1,11,larval
South Fork Teton Creek,SFT,Snowmelt,NA,2017,13-Aug-17,GTNP,lg,surber,1,3,Allomyia,11.17,6,65,larval
South Fork Teton Creek,SFT,Snowmelt,NA,2017,13-Aug-17,GTNP,sm,surber,1,3,Allomyia,1.15,1,11,larval
South Fork Teton Creek,SFT,Snowmelt,NA,2017,13-Aug-17,GTNP,lg,surber,1,2,Baetis,2.91,2,22,larval
South Fork Teton Creek,SFT,Snowmelt,NA,2017,13-Aug-17,GTNP,lg,surber,1,1,Cinygmula,272.36,12,129,larval
South Fork Teton Creek,SFT,Snowmelt,NA,2017,13-Aug-17,GTNP,sm,surber,1,1,Cinygmula,22.28,5,54,larval
South Fork Teton Creek,SFT,Snowmelt,NA,2017,13-Aug-17,GTNP,lg,surber,1,2,Cinygmula,190.1,7,75,larval
South Fork Teton Creek,SFT,Snowmelt,NA,2017,13-Aug-17,GTNP,sm,surber,1,2,Cinygmula,19.62,8,86,larval
South Fork Teton Creek,SFT,Snowmelt,NA,2017,13-Aug-17,GTNP,lg,surber,1,3,Cinygmula,536.51,11,118,larval
South Fork Teton Creek,SFT,Snowmelt,NA,2017,13-Aug-17,GTNP,sm,surber,1,3,Cinygmula,169.97,17,183,larval
South Fork Teton Creek,SFT,Snowmelt,NA,2017,13-Aug-17,GTNP,lg,surber,1,1,Epeorus,20.07,3,32,larval
South Fork Teton Creek,SFT,Snowmelt,NA,2017,13-Aug-17,GTNP,sm,surber,1,1,Epeorus,1.5,1,11,larval
South Fork Teton Creek,SFT,Snowmelt,NA,2017,13-Aug-17,GTNP,lg,surber,1,2,Epeorus,13.38,2,22,larval
South Fork Teton Creek,SFT,Snowmelt,NA,2017,13-Aug-17,GTNP,lg,surber,1,3,Epeorus,59.56,7,75,larval
South Fork Teton Creek,SFT,Snowmelt,NA,2017,13-Aug-17,GTNP,lg,surber,1,1,Helodon,0,7,75,larval
South Fork Teton Creek,SFT,Snowmelt,NA,2017,13-Aug-17,GTNP,sm,surber,1,1,Helodon,0,1,11,larval
South Fork Teton Creek,SFT,Snowmelt,NA,2017,13-Aug-17,GTNP,lg,surber,1,2,Helodon,0,1,11,larval
South Fork Teton Creek,SFT,Snowmelt,NA,2017,13-Aug-17,GTNP,sm,surber,1,3,Helodon,0,1,11,larval
South Fork Teton Creek,SFT,Snowmelt,NA,2017,13-Aug-17,GTNP,lg,surber,1,1,Heterocloeon,4.47,1,11,larval
South Fork Teton Creek,SFT,Snowmelt,NA,2017,13-Aug-17,GTNP,sm,surber,1,1,Heterocloeon,4.87,2,22,larval
South Fork Teton Creek,SFT,Snowmelt,NA,2017,13-Aug-17,GTNP,lg,surber,1,3,Heterocloeon,4.47,1,11,larval
South Fork Teton Creek,SFT,Snowmelt,NA,2017,13-Aug-17,GTNP,sm,surber,1,3,Heterocloeon,2.22,2,22,larval
South Fork Teton Creek,SFT,Snowmelt,NA,2017,13-Aug-17,GTNP,lg,surber,1,1,Chironomidae pupa,0.53,1,11,larval
South Fork Teton Creek,SFT,Snowmelt,NA,2017,13-Aug-17,GTNP,lg,surber,1,2,Chironomidae pupa,0.29,1,11,larval
South Fork Teton Creek,SFT,Snowmelt,NA,2017,13-Aug-17,GTNP,sm,surber,1,3,Chironomidae pupa,0.04,1,11,larval
South Fork Teton Creek,SFT,Snowmelt,NA,2017,13-Aug-17,GTNP,lg,surber,1,1,Non-Tanypodinae,5.68,6,65,larval
South Fork Teton Creek,SFT,Snowmelt,NA,2017,13-Aug-17,GTNP,sm,surber,1,1,Non-Tanypodinae,2.89,6,65,larval
South Fork Teton Creek,SFT,Snowmelt,NA,2017,13-Aug-17,GTNP,lg,surber,1,2,Non-Tanypodinae,1.63,5,54,larval
South Fork Teton Creek,SFT,Snowmelt,NA,2017,13-Aug-17,GTNP,sm,surber,1,2,Non-Tanypodinae,0.26,2,22,larval
South Fork Teton Creek,SFT,Snowmelt,NA,2017,13-Aug-17,GTNP,sm,surber,1,3,Non-Tanypodinae,0.64,4,43,larval
South Fork Teton Creek,SFT,Snowmelt,NA,2017,13-Aug-17,GTNP,sm,surber,1,2,Probezzia,0.24,1,11,larval
South Fork Teton Creek,SFT,Snowmelt,NA,2017,13-Aug-17,GTNP,sm,surber,1,3,Probezzia,0.41,1,11,larval
South Fork Teton Creek,SFT,Snowmelt,NA,2017,13-Aug-17,GTNP,lg,surber,1,1,Rhyacophila ,111.03,6,65,larval
South Fork Teton Creek,SFT,Snowmelt,NA,2017,13-Aug-17,GTNP,sm,surber,1,2,Rhyacophila ,1.63,1,11,larval
South Fork Teton Creek,SFT,Snowmelt,NA,2017,13-Aug-17,GTNP,lg,surber,1,3,Rhyacophila ,61.83,5,54,larval
South Fork Teton Creek,SFT,Snowmelt,NA,2017,13-Aug-17,GTNP,sm,surber,1,3,Rhyacophila ,5.77,1,11,larval
South Fork Teton Creek,SFT,Snowmelt,NA,2017,13-Aug-17,GTNP,lg,surber,1,1,Rithrogena,50.84,1,11,larval
South Fork Teton Creek,SFT,Snowmelt,NA,2017,13-Aug-17,GTNP,sm,surber,1,2,Skwala,8.65,1,11,larval
South Fork Teton Creek,SFT,Snowmelt,NA,2017,13-Aug-17,GTNP,sm,surber,1,3,Skwala,24.19,5,54,larval
South Fork Teton Creek,SFT,Snowmelt,NA,2017,13-Aug-17,GTNP,lg,surber,1,1,Sweltsa,32.1,6,65,larval
South Fork Teton Creek,SFT,Snowmelt,NA,2017,13-Aug-17,GTNP,sm,surber,1,1,Sweltsa,18.88,5,54,larval
South Fork Teton Creek,SFT,Snowmelt,NA,2017,13-Aug-17,GTNP,lg,surber,1,2,Sweltsa,10.7,2,22,larval
South Fork Teton Creek,SFT,Snowmelt,NA,2017,13-Aug-17,GTNP,lg,surber,1,3,Sweltsa,50.29,7,75,larval
South Fork Teton Creek,SFT,Snowmelt,NA,2017,13-Aug-17,GTNP,lg,surber,1,1,Tipula,303.66,9,97,larval
South Fork Teton Creek,SFT,Snowmelt,NA,2017,13-Aug-17,GTNP,lg,surber,1,2,Tipula,79.35,3,32,larval
South Fork Teton Creek,SFT,Snowmelt,NA,2017,13-Aug-17,GTNP,lg,surber,1,3,Tipula,424.12,9,97,larval
South Fork Teton Creek,SFT,Snowmelt,NA,2017,13-Aug-17,GTNP,lg,surber,1,1,Turbellaria,3.29,2,22,larval
South Fork Teton Creek,SFT,Snowmelt,NA,2017,13-Aug-17,GTNP,sm,surber,1,1,Turbellaria,1.35,2,22,larval
South Fork Teton Creek,SFT,Snowmelt,NA,2017,13-Aug-17,GTNP,lg,surber,1,2,Turbellaria,5.34,3,32,larval
South Fork Teton Creek,SFT,Snowmelt,NA,2017,13-Aug-17,GTNP,sm,surber,1,2,Turbellaria,1.35,2,22,larval
South Fork Teton Creek,SFT,Snowmelt,NA,2017,13-Aug-17,GTNP,lg,surber,1,3,Turbellaria,3.29,2,22,larval
South Fork Teton Creek,SFT,Snowmelt,NA,2017,13-Aug-17,GTNP,sm,surber,1,3,Turbellaria,0.67,1,11,larval
South Fork Teton Creek,SFT,Snowmelt,NA,2017,13-Aug-17,GTNP,lg,surber,1,1,Zapada,3.2,3,32,larval
South Fork Teton Creek,SFT,Snowmelt,NA,2017,13-Aug-17,GTNP,sm,surber,1,1,Zapada,4.96,9,97,larval
South Fork Teton Creek,SFT,Snowmelt,NA,2017,13-Aug-17,GTNP,lg,surber,1,2,Zapada,4.1,1,11,larval
South Fork Teton Creek,SFT,Snowmelt,NA,2017,13-Aug-17,GTNP,sm,surber,1,2,Zapada,2.72,6,65,larval
South Fork Teton Creek,SFT,Snowmelt,NA,2017,13-Aug-17,GTNP,lg,surber,1,3,Zapada,1.32,2,22,larval
South Fork Teton Creek,SFT,Snowmelt,NA,2017,13-Aug-17,GTNP,sm,surber,1,3,Zapada,4.36,9,97,larval
Wind Cave,WC,Icy Seep,lower,2015,9-Aug-15,GRTE,lg,Surber,8,,Clinocera,0.005397864,1,1,larval
Wind Cave,WC,Icy Seep,upper,2015,9-Aug-15,GRTE,lg,Surber,8,,Neothremma,0.061832708,1,1,larval
Wind Cave,WC,Icy Seep,lower,2015,9-Aug-15,GRTE,lg,Surber,8,,Allomyia,0.065087061,1,1,larval
Wind Cave,WC,Icy Seep,upper,2015,9-Aug-15,GRTE,lg,Surber,8,,Allomyia,0.065087061,1,1,larval
Wind Cave,WC,Icy Seep,lower,2015,9-Aug-15,GRTE,lg,Surber,8,,Rhyacophila ,0.074316266,1,1,larval
Wind Cave,WC,Icy Seep,upper,2015,9-Aug-15,GRTE,sm,Surber,8,,Zapada,0.08883444,3,16,larval
Wind Cave,WC,Icy Seep,upper,2015,9-Aug-15,GRTE,sm,Surber,8,,Chironomidae,0.128672286,2,11,larval
Wind Cave,WC,Icy Seep,lower,2015,9-Aug-15,GRTE,lg,Surber,8,,Chironomidae,0.146167343,4,11,larval
Wind Cave,WC,Icy Seep,lower,2015,9-Aug-15,GRTE,sm,Surber,8,,Allomyia,0.14725172,1,11,larval
Wind Cave,WC,Icy Seep,upper,2015,9-Aug-15,GRTE,lg,Surber,8,,Rhyacophila ,0.203137548,1,1,larval
Wind Cave,WC,Icy Seep,upper,2015,9-Aug-15,GRTE,lg,Surber,8,,Zapada,0.229495374,31,42,larval
Wind Cave,WC,Icy Seep,lower,2015,9-Aug-15,GRTE,sm,Surber,8,,Chironomidae,0.260362763,5,54,larval
Wind Cave,WC,Icy Seep,lower,2015,9-Aug-15,GRTE,lg,Surber,8,,Zapada,0.503397365,68,91,larval
Wind Cave,WC,Icy Seep,upper,2015,9-Aug-15,GRTE,lg,Surber,8,,Chironomidae,0.835755149,15,40,larval
Wind Cave,WC,Icy Seep,lower,2015,9-Aug-15,GRTE,sm,Surber,8,,Zapada,0.947493238,16,172,larval
Wind Cave,WC,Icy Seep,upper,2015,9-Aug-15,GRTE,sm,Surber,8,,Turbellaria,1.606287241,3,16,larval
Wind Cave,WC,Icy Seep,lower,2015,9-Aug-15,GRTE,sm,Surber,8,,Megarcys,2.1011109,1,11,larval
Wind Cave,WC,Icy Seep,lower,2015,9-Aug-15,GRTE,lg,Surber,8,,Acari,3.18442743,1,3,larval
Wind Cave,WC,Icy Seep,lower,2015,9-Aug-15,GRTE,sm,Surber,8,,Turbellaria,3.489164334,4,43,larval
Wind Cave,WC,Icy Seep,upper,2015,9-Aug-15,GRTE,lg,Surber,8,,Turbellaria,3.633945171,9,24,larval
Wind Cave,WC,Icy Seep,upper,2015,9-Aug-15,GRTE,sm,Surber,8,,Non-Tany,5.617596774,54,291,larval
Wind Cave,WC,Icy Seep,upper,2015,9-Aug-15,GRTE,sm,Surber,8,,Acari,6.368854859,1,5,larval
Wind Cave,WC,Icy Seep,lower,2015,9-Aug-15,GRTE,lg,Surber,8,,Alloperla,7.009942814,2,5,larval
Wind Cave,WC,Icy Seep,lower,2015,9-Aug-15,GRTE,sm,Surber,8,,Non-Tany,8.228593612,49,527,larval
Wind Cave,WC,Icy Seep,lower,2015,9-Aug-15,GRTE,lg,Surber,8,,Turbellaria,12.0152498,36,97,larval
Wind Cave,WC,Icy Seep,lower,2015,9-Aug-15,GRTE,sm,Surber,8,,Acari,12.73770972,1,11,larval
Wind Cave,WC,Icy Seep,lower,2015,9-Aug-15,GRTE,lg,Surber,8,,Prosimulium,15.09322519,4,11,larval
Wind Cave,WC,Icy Seep,lower,2015,9-Aug-15,GRTE,lg,Surber,8,,Non-Tany,21.46127537,131,353,larval
Wind Cave,WC,Icy Seep,upper,2015,9-Aug-15,GRTE,lg,Surber,8,,Non-Tany,41.21675094,316,850,larval
Wind Cave,WC,Icy Seep,lower,2015,9-Aug-15,GRTE,lg,Surber,8,,Baetidae,57.97052316,6,16,larval
Wind Cave,WC,Icy Seep,upper,2015,9-Aug-15,GRTE,lg,Surber,8,,Megarcys,150.4570545,18,48,larval
Wind Cave,WC,Icy Seep,lower,2015,9-Aug-15,GRTE,lg,Surber,8,,Megarcys,342.140706,29,78,larval
Wind Cave,WC,Icy Seep,upper,2016,6-Aug-16,GTNP,lg,surber,6,,Oligochaeta,0,0,0,larval
Wind Cave,WC,Icy Seep,upper,2016,6-Aug-16,GTNP,lg,surber,6,,Acari,0,0,0,larval
Wind Cave,WC,Icy Seep,upper,2016,6-Aug-16,GTNP,lg,surber,6,,Staphylinidae,0,0,0,larval
Wind Cave,WC,Icy Seep,upper,2016,6-Aug-16,GTNP,lg,surber,6,,Collembola,0,0,0,larval
Wind Cave,WC,Icy Seep,upper,2016,6-Aug-16,GTNP,lg,surber,6,,Ostracoda,0,0,0,larval
Wind Cave,WC,Icy Seep,upper,2016,6-Aug-16,GTNP,lg,surber,6,,Probezzia,0,0,0,larval
Wind Cave,WC,Icy Seep,upper,2016,6-Aug-16,GTNP,lg,surber,6,,Non-Tanypodinae,24,246,441,larval
Wind Cave,WC,Icy Seep,upper,2016,6-Aug-16,GTNP,lg,surber,6,,Chironomidae,0.43,3,5,larval
Wind Cave,WC,Icy Seep,upper,2016,6-Aug-16,GTNP,lg,surber,6,,Dixella,0,0,0,larval
Wind Cave,WC,Icy Seep,upper,2016,6-Aug-16,GTNP,lg,surber,6,,Clinocera,0,0,0,larval
Wind Cave,WC,Icy Seep,upper,2016,6-Aug-16,GTNP,lg,surber,6,,Oreogeton,0,0,0,larval
Wind Cave,WC,Icy Seep,upper,2016,6-Aug-16,GTNP,lg,surber,6,,Helodon,0,0,0,larval
Wind Cave,WC,Icy Seep,upper,2016,6-Aug-16,GTNP,lg,surber,6,,Prosimulium,0.14,1,2,larval
Wind Cave,WC,Icy Seep,upper,2016,6-Aug-16,GTNP,lg,surber,6,,Simuliidae,0,0,0,larval
